year,klemsindid,grossoutputnom,capitalnom,labornom,intermediatenom,grossoutputcon,capitalcon,laborcon,intermediatecon
1960,52,2205.3,765.7,254.7,1184.9,13052.3,2713.5,7365.8,7728.6
1961,52,2271.8,818.3,282.8,1170.7,13570.0,2768.3,7855.2,7568.9
1962,52,2306.7,877.7,318.2,1110.9,13623.0,2822.8,8267.4,7126.6
1963,52,2431.8,931.9,339.9,1160.0,14478.0,2878.9,8656.7,7391.4
1964,52,2701.3,978.0,383.4,1340.0,15796.3,2943.2,9162.0,8523.1
1965,52,2990.2,1041.6,431.6,1517.0,16834.9,3033.8,9611.4,9508.0
1966,52,3129.4,1100.7,497.8,1531.0,17091.2,3157.0,10183.2,9346.2
1967,52,3177.8,1100.3,554.5,1523.0,16883.1,3271.7,10609.7,9095.3
1968,52,3569.4,1207.5,619.9,1742.0,18044.0,3373.0,10929.6,10053.7
1969,52,3907.7,1252.2,722.5,1933.0,18605.2,3527.9,11517.0,10703.8
1970,52,4364.4,1303.2,783.2,2278.0,19625.2,3669.6,11679.7,12037.6
1971,52,4631.9,1552.7,811.2,2268.0,19014.4,3794.9,12041.9,11284.7
1972,52,5166.5,1753.6,902.9,2510.0,20075.5,3948.8,12561.9,11934.2
1973,52,5669.1,1911.5,1036.6,2721.0,21256.6,4162.3,13366.7,12166.9
1974,52,6061.2,1998.5,1170.7,2892.0,21886.7,4375.2,13451.9,11458.0
1975,52,6613.7,2245.8,1241.9,3126.0,22495.8,4490.4,13511.6,11315.8
1976,52,7685.5,2547.5,1400.0,3738.0,25662.4,4592.4,13961.9,12922.6
1977,52,8402.2,2770.5,1612.8,4019.0,25014.8,4785.8,14508.4,12640.4
1978,52,9368.7,3063.1,2003.7,4302.0,25353.8,5087.8,15205.0,12493.1
1979,52,10015.8,2978.9,2440.9,4596.0,24702.4,5491.1,15428.2,11799.4
1980,52,10772.2,2653.9,2900.2,5218.0,23851.8,5875.2,14614.6,11338.1
1981,52,11177.8,2480.5,3400.2,5297.0,21972.9,6129.8,14439.4,10286.0
1982,52,11793.2,2356.1,3783.1,5654.0,22908.7,6269.8,14175.2,10772.8
1983,52,12899.1,2579.3,4336.8,5983.0,26136.6,6394.4,14545.2,11278.0
1984,52,14655.4,2450.1,5149.3,7056.0,29428.1,6787.0,15415.8,13056.8
1985,52,17463.6,2821.9,5911.7,8730.0,34191.8,7497.5,16083.8,15859.5
1986,52,18519.9,3230.0,6666.9,8623.0,35797.9,8394.7,16490.9,16034.7
1987,52,19945.2,3507.9,7537.3,8900.0,37781.2,9471.9,17444.5,16149.5
1988,52,23412.4,3918.8,8512.6,10981.0,42299.3,10329.5,17668.9,19195.2
1989,52,25724.3,4562.0,9202.2,11960.0,44585.3,11041.5,18798.4,19994.3
1990,52,28217.3,4670.0,10194.3,13353.0,46483.7,11611.1,19227.2,21236.0
1991,52,28076.6,4840.0,10173.6,13063.0,45261.0,11919.2,19303.1,20505.8
1992,52,30664.1,5341.1,11156.1,14167.0,48002.3,12264.9,20384.2,21807.8
1993,52,32945.9,5849.4,11980.5,15116.0,50019.5,12695.8,21035.3,22739.4
1994,52,35814.2,6873.9,12563.3,16377.0,52872.8,13064.1,21074.5,24141.3
1995,52,37822.3,7101.0,13201.4,17520.0,54595.4,13096.9,21708.4,25105.7
1996,52,39836.5,7360.6,13545.9,18930.0,56262.5,13089.5,21656.4,26471.1
1997,52,41438.4,7869.7,13734.7,19834.0,57072.5,12603.5,21220.2,27336.1
1998,52,45857.9,8046.9,14309.0,23502.0,63320.3,12361.1,21220.5,32551.3
1999,52,49975.3,9633.8,15004.6,25337.0,67015.3,12284.7,21083.9,34219.3
2000,52,51899.9,10204.0,15562.9,26133.0,66162.9,12308.0,21082.1,33488.0
2001,52,52366.3,11917.0,16362.3,24087.0,64307.1,12335.6,20973.3,30496.1
2002,52,52226.5,12968.1,17148.3,22110.0,62655.1,12306.6,21053.8,27658.2
2003,52,56041.1,14164.3,17860.8,24016.0,65160.7,12306.7,20758.6,29270.3
2004,52,60747.9,12910.3,18808.6,29029.0,68967.6,12462.0,20886.6,34098.0
2005,52,65530.8,13168.1,20147.8,32215.0,72968.6,12761.8,21907.2,36315.0
2006,52,72191.8,9777.3,21563.5,40851.0,78155.4,13353.0,22614.5,44144.2
2007,52,75088.6,12506.5,22436.1,40146.0,78644.5,13841.0,23454.4,41998.1
2008,52,79070.2,12295.7,23279.5,43495.0,79155.1,13837.3,23588.9,42941.1
2009,52,72955.4,13672.1,22704.3,36579.0,72955.4,13672.1,22704.3,36579.0
2010,52,81692.0,14953.5,29619.5,37119.0,79429.8,13571.7,24046.2,36143.1
2011,52,84421.8,14519.0,24371.8,45531.0,80000.6,13743.1,24907.9,42645.6
2012,52,84773.8,14480.4,24245.4,46048.0,79406.6,14136.7,25227.8,42517.8
2013,52,86125.7,14898.6,24367.1,46860.0,79406.4,14229.9,26341.1,42949.1
2014,52,90502.8,15688.4,26510.4,48304.0,81483.7,14367.6,27161.4,43878.0
1947,53,1425.8,288.3,522.5,615.0,20731.1,367.1,27105.4,5471.5
1948,53,1606.8,381.2,604.6,621.0,22630.7,387.5,29620.6,5157.0
1949,53,1666.1,137.6,905.5,623.0,22756.7,418.3,29341.4,5171.8
1950,53,1778.5,156.0,947.5,675.0,23628.1,448.8,29707.5,5469.1
1951,53,1924.1,636.5,537.7,750.0,23810.2,479.8,28886.8,5556.0
1952,53,2132.1,511.8,700.3,920.0,25120.2,505.9,28321.9,6672.0
1953,53,2317.3,709.6,579.7,1028.0,26329.4,536.0,28600.0,7318.8
1954,53,2539.7,312.5,1069.2,1158.0,27904.4,578.6,28073.2,8144.0
1955,53,2717.9,339.0,1153.9,1225.0,28863.4,621.6,29632.3,8463.5
1956,53,3020.5,690.0,983.6,1347.0,30961.1,660.9,30704.3,9011.8
1957,53,3307.1,498.1,1345.0,1464.0,32594.9,703.1,31935.0,9495.4
1958,53,3682.4,503.0,1485.4,1694.0,35101.9,747.7,32675.9,10815.3
1959,53,4162.0,953.4,1215.6,1993.0,38323.4,793.6,32832.1,12520.4
1960,53,4540.5,471.8,1899.7,2169.0,40893.5,830.4,33645.6,13383.1
1961,53,4921.3,727.8,1911.6,2282.0,43653.2,885.4,35676.3,13965.7
1962,53,5478.0,1223.9,1744.1,2510.0,47693.6,940.7,38022.0,15213.0
1963,53,6113.7,487.4,2749.3,2877.0,52110.5,979.6,39199.2,17277.2
1964,53,6690.4,510.6,3082.8,3097.0,55617.3,1016.2,40494.4,18421.4
1965,53,7555.5,1302.7,2747.8,3505.0,61020.0,1080.8,42985.8,20572.9
1966,53,8499.6,877.5,3717.2,3905.0,66422.0,1152.7,43116.0,22405.2
1967,53,9372.6,449.1,4583.5,4340.0,70781.1,1262.1,42971.6,24287.9
1968,53,10407.6,1554.3,4122.3,4731.0,75758.4,1372.9,45385.3,25671.5
1969,53,11461.3,2130.3,4484.0,4847.0,79776.1,1447.8,45622.0,25261.9
1970,53,12811.5,1610.5,5920.0,5281.0,84315.8,1506.3,45931.2,26238.4
1971,53,13863.6,1376.3,7117.3,5370.0,86471.3,1555.0,47211.3,25435.8
1972,53,14865.2,1279.7,8366.5,5219.0,87344.4,1625.8,45625.3,23862.6
1973,53,16342.2,932.9,9609.2,5800.0,89631.2,1721.3,44699.6,24857.5
1974,53,17659.0,3000.7,8200.4,6458.0,86408.4,1865.4,44487.5,24790.8
1975,53,19467.5,2244.7,9919.9,7303.0,87499.1,1902.4,45252.4,25514.4
1976,53,21367.8,938.1,11702.7,8727.0,89924.4,1910.1,46328.0,28638.5
1977,53,22898.0,1676.0,11470.0,9752.0,90338.9,1988.1,43511.5,29851.8
1978,53,25363.2,2435.5,11974.6,10953.0,94104.5,2055.2,44558.4,31460.6
1979,53,27844.7,1476.7,14429.0,11939.0,94413.1,2136.2,45286.6,31479.7
1980,53,31224.5,2269.9,15598.6,13356.0,95522.8,2194.4,44780.9,31544.6
1981,53,34972.8,3171.0,16383.8,15418.0,97297.8,2254.7,44800.3,33362.2
1982,53,38757.7,2463.1,18678.6,17616.0,101209.7,2297.8,47202.5,36281.3
1983,53,42325.6,1555.6,22525.1,18245.0,105364.0,2302.5,49283.3,35961.4
1984,53,45757.7,1753.7,24812.0,19192.0,108747.1,2415.8,55477.8,36414.7
1985,53,49329.7,1843.7,26850.0,20636.0,112998.1,2512.8,55141.7,37932.4
1986,53,53073.3,3008.4,27362.0,22703.0,117837.1,2585.7,56252.6,40844.5
1987,53,57018.3,3642.9,29845.4,23530.0,121646.5,2692.3,58995.5,40878.4
1988,53,63404.4,2312.1,33438.3,27654.0,129110.0,2889.9,61387.5,46083.1
1989,53,69408.7,7242.6,31628.1,30538.0,135169.9,3018.8,64047.2,49071.2
1990,53,75085.2,3083.1,38204.1,33798.0,139959.6,3133.2,64141.2,52266.3
1991,53,79849.4,4315.1,41171.3,34363.0,143201.4,3384.3,63804.3,51742.9
1992,53,85049.7,5935.0,42943.7,36171.0,148067.0,3691.4,65504.7,53300.8
1993,53,89631.1,3896.4,48008.7,37726.0,152253.2,3979.9,68469.4,54292.2
1994,53,94629.3,7200.7,48664.6,38764.0,156265.0,4240.2,71084.4,54535.0
1995,53,100913.3,6904.9,52437.4,41571.0,161740.0,4541.5,77471.4,56718.2
1996,53,108593.6,11301.3,51508.2,45784.0,168929.8,4918.1,81193.3,61169.3
1997,53,115066.1,9225.0,62117.1,43724.0,174271.7,5408.7,84606.8,57502.1
1998,53,123458.3,7801.4,66279.9,49377.0,181241.6,6278.0,93366.0,65061.3
1999,53,132539.6,9895.3,70063.3,52581.0,188026.4,7279.0,96850.4,68437.2
2000,53,143546.0,9289.8,76324.1,57932.0,195551.7,8297.0,103788.3,71850.1
2001,53,156900.3,10338.6,80833.7,65728.0,206804.3,9453.0,109166.5,78449.4
2002,53,165912.1,9601.2,88489.9,67821.0,213336.0,10842.0,115483.1,82771.1
2003,53,175514.7,12952.0,92991.8,69571.0,216769.2,12477.4,119259.0,80572.4
2004,53,182260.2,14899.8,101183.5,66177.0,216086.8,13892.0,124011.4,73842.6
2005,53,192327.7,18564.0,101762.6,72001.0,218882.5,14989.6,129811.4,76937.3
2006,53,208628.7,22295.5,106896.2,79437.0,228339.2,15884.9,131727.4,82773.6
2007,53,226409.8,17465.3,120470.5,88474.0,239356.0,16771.3,139074.0,90414.3
2008,53,243662.4,24692.1,123835.4,95135.0,248499.8,17872.6,139130.4,93721.7
2009,53,258186.0,18142.4,143991.7,96052.0,258186.0,18142.4,143991.7,96052.0
2010,53,278576.2,30926.2,137478.0,110172.0,272294.1,19208.2,147631.5,108397.5
2011,53,291916.0,22323.4,152271.7,117321.0,277628.7,19741.3,150608.4,112449.7
2012,53,298045.5,20747.1,161307.4,115991.0,276024.6,20354.0,151752.2,109312.0
2013,53,305963.7,16857.1,167750.7,121356.0,276049.2,20736.1,155842.1,112978.6
2014,53,316849.1,18687.6,175407.5,122754.0,278689.4,21043.8,158153.8,112019.2
1947,54,3472.1,495.2,1437.3,1539.6,66145.6,616.2,71080.9,14063.3
1948,54,3849.1,565.5,1538.8,1744.8,70957.8,688.0,71379.5,14928.2
1949,54,3955.3,495.6,1702.4,1757.3,70606.9,756.4,72291.0,14876.9
1950,54,4177.2,571.0,1831.6,1774.6,72375.0,851.7,74482.2,14645.4
1951,54,4455.9,638.1,2035.6,1782.2,71545.2,975.4,72956.3,13492.4
1952,54,4882.6,674.9,2241.9,1965.7,74962.1,1074.6,72475.8,14520.3
1953,54,5256.4,694.5,2528.4,2033.5,77463.0,1162.8,74856.4,14637.4
1954,54,5728.1,480.5,2813.6,2434.1,81488.4,1256.4,76189.2,17299.2
1955,54,6085.8,921.2,2994.9,2169.8,83255.5,1392.7,79546.1,15065.9
1956,54,6714.5,892.2,3210.3,2612.0,87803.8,1575.4,84010.8,17498.7
1957,54,7316.6,912.8,3605.0,2798.8,91857.9,1759.6,85951.1,18180.8
1958,54,8076.7,954.9,4006.6,3115.1,98811.2,1946.4,87736.2,19970.7
1959,54,8946.2,962.4,4526.1,3457.6,105696.3,2138.0,87718.2,21744.6
1960,54,9576.0,670.0,5071.7,3834.3,110169.0,2302.5,86390.2,23693.0
1961,54,10161.7,1183.5,4920.9,4057.3,114801.2,2450.7,83999.1,24891.6
1962,54,11125.7,1468.2,5180.6,4476.9,122915.3,2647.9,81176.3,27224.7
1963,54,11892.1,1582.7,5540.5,4769.0,128133.1,2885.1,86521.0,28582.6
1964,54,13951.6,1860.8,6067.8,6023.0,146638.7,3161.5,89588.3,35700.3
1965,54,14873.7,465.6,8108.1,6300.0,150875.0,3669.0,94478.1,36857.2
1966,54,15806.1,471.6,9125.4,6209.0,152524.6,3901.8,100726.6,35482.0
1967,54,16566.9,535.9,10403.1,5628.0,149671.1,4184.3,98658.5,31381.7
1968,54,18096.4,441.3,11878.2,5777.0,154857.9,4521.6,101732.9,31325.2
1969,54,20202.7,1311.1,12759.6,6132.0,162491.4,4753.9,100520.7,32209.3
1970,54,22523.9,535.5,15378.4,6610.0,169121.4,5184.8,97858.8,33262.9
1971,54,24185.4,978.2,16638.2,6569.0,169922.0,5574.7,102598.5,31708.3
1972,54,26357.2,1191.2,18580.0,6586.0,178344.2,6025.4,105449.8,30803.0
1973,54,29911.0,1326.6,20764.5,7820.0,195476.2,6541.9,114869.7,34429.6
1974,54,33130.4,1254.0,23890.4,7986.0,198803.7,7064.8,113667.4,31588.9
1975,54,38413.8,1151.3,28183.4,9079.0,206267.0,7454.2,120943.6,32476.0
1976,54,43213.4,1240.8,32454.6,9518.0,210572.5,7891.5,125283.5,31940.7
1977,54,49325.0,1988.6,36187.4,11149.0,220963.5,8465.3,141805.0,35009.1
1978,54,54422.3,2898.8,40126.5,11397.0,226003.4,9184.6,145131.1,33631.4
1979,54,61134.0,2662.6,45473.4,12998.0,233716.4,10022.2,153600.0,35235.4
1980,54,70106.9,3313.5,50729.4,16064.0,241458.5,10684.0,155307.5,38809.4
1981,54,82989.5,4098.1,57830.4,21061.0,259110.9,11459.6,160097.5,46530.3
1982,54,89821.2,3412.5,64414.8,21994.0,258645.8,12689.9,161781.3,46334.4
1983,54,103297.0,3817.5,72751.5,26728.0,277296.8,13881.1,161027.0,53449.6
1984,54,116999.8,4778.2,80162.6,32059.0,294599.6,15790.7,182040.5,61783.8
1985,54,132009.5,7032.7,86870.8,38106.0,313116.5,17571.0,185067.4,71020.4
1986,54,147309.3,10594.3,92725.1,43990.0,328472.3,19574.8,189758.7,80281.1
1987,54,170374.7,17598.8,103425.9,49350.0,357932.4,21933.3,212807.5,87077.0
1988,54,194859.9,16312.1,116445.8,62102.0,383638.2,24563.0,206525.6,104201.5
1989,54,213693.0,23570.5,125224.5,64898.0,394867.3,26134.3,225392.0,104839.9
1990,54,239934.2,24336.4,142736.9,72861.0,416146.0,29507.8,233188.4,113458.8
1991,54,262079.5,23918.8,158875.8,79285.0,429531.8,31977.4,230860.9,118976.9
1992,54,291830.3,26728.1,172436.1,92666.0,453940.0,35183.8,228298.2,135160.5
1993,54,308066.3,31276.8,181336.5,95453.0,459254.2,38556.2,246602.4,135882.0
1994,54,326352.8,36501.3,189962.6,99889.0,465890.5,40862.4,250085.9,138761.7
1995,54,349588.7,39769.7,194972.0,114847.0,483487.2,41948.3,262481.9,153501.8
1996,54,365612.1,40253.3,201132.8,124226.0,497622.2,43333.6,268028.5,163292.0
1997,54,388088.0,39514.2,210757.8,137816.0,514299.5,45428.1,278625.7,178502.0
1998,54,408170.9,28886.2,228560.7,150724.0,528838.7,47448.3,303340.4,191770.6
1999,54,425596.3,33314.5,236722.9,155559.0,539654.0,49023.4,306815.2,194577.7
2000,54,452492.0,34721.6,252456.5,165314.0,560821.5,50556.2,306651.8,201418.2
2001,54,492778.7,38774.0,272082.7,181922.0,592573.6,51293.8,317381.6,218538.0
2002,54,529629.5,42311.9,291597.7,195720.0,628801.8,52730.7,334442.6,232319.6
2003,54,567108.2,43088.8,307539.4,216480.0,658784.1,56136.1,356109.0,251893.7
2004,54,607993.1,48128.7,327123.4,232741.0,689089.9,59163.2,373943.5,263305.5
2005,54,643382.2,57884.0,338793.1,246705.0,709722.4,60540.4,376521.9,270142.6
2006,54,672322.9,58435.6,364139.3,249748.0,727891.2,63618.3,398285.5,264731.8
2007,54,708886.8,57626.5,383799.3,267461.0,740250.9,67148.6,413542.8,277414.6
2008,54,748880.6,64778.3,409052.4,275050.0,765281.2,70939.4,420777.9,275543.2
2009,54,775020.9,73223.1,422758.8,279039.0,775020.9,73223.1,422758.8,279039.0
2010,54,802861.8,78126.0,437112.8,287623.0,786000.3,72598.5,430824.3,283322.2
2011,54,837652.3,74434.6,459020.7,304197.0,808038.6,74489.2,450074.1,292595.6
2012,54,868732.3,75670.9,473260.4,319801.0,827370.1,75525.0,466112.5,304842.4
2013,54,887756.3,79571.3,488436.9,319748.0,838496.6,76386.2,479160.3,299330.7
2014,54,927707.4,86830.3,501554.2,339323.0,867745.5,77341.8,485099.5,312705.5
1947,55,2006.0,1008.1,719.8,278.1,41876.6,1448.9,57170.7,2178.5
1948,55,2323.5,1147.3,803.1,373.1,46921.6,1525.2,57815.3,2704.7
1949,55,2419.2,1160.2,875.7,383.3,47320.8,1614.7,57592.7,2924.5
1950,55,2620.3,1243.6,973.3,403.4,49736.5,1750.4,60857.0,2999.8
1951,55,2862.8,1342.8,1111.2,408.7,50348.4,1937.1,61671.8,2717.2
1952,55,3216.8,1428.0,1248.3,540.6,54118.5,2111.3,61553.6,3571.9
1953,55,3516.1,1554.3,1394.0,567.8,56780.8,2268.8,62942.2,3782.9
1954,55,3887.4,1487.5,1545.1,854.9,60592.8,2399.4,62783.6,5620.5
1955,55,4168.4,1921.8,1669.9,576.8,62476.3,2546.0,66234.6,3796.3
1956,55,4648.1,1989.8,1816.8,841.4,66592.5,2699.5,69223.8,5410.7
1957,55,5107.7,2173.7,2034.7,899.3,70243.5,2872.5,70980.8,5616.2
1958,55,5685.1,2369.9,2252.3,1062.9,76206.4,3074.8,72961.6,6501.8
1959,55,6340.8,2621.8,2501.5,1217.5,82066.9,3283.6,75735.9,7345.0
1960,55,6813.2,2629.9,2726.2,1457.1,85882.5,3497.9,79316.1,8714.1
1961,55,7250.5,2757.1,2959.8,1533.6,89969.1,3747.3,82692.0,9105.6
1962,55,7965.4,3009.7,3244.1,1711.6,96841.6,4071.0,86176.9,10083.0
1963,55,9017.8,3095.2,3602.6,2320.0,106093.7,4434.3,87311.1,13521.4
1964,55,10110.1,3470.9,3974.2,2665.0,114475.0,4853.2,90290.0,15371.7
1965,55,10954.2,3667.9,4384.3,2902.0,120196.4,5337.4,92766.4,16469.9
1966,55,12519.9,4033.9,4996.0,3490.0,132966.7,5835.1,93761.1,19287.1
1967,55,14723.1,4478.5,5825.6,4419.0,146494.6,6308.3,98064.9,23991.5
1968,55,17587.7,4766.7,6846.0,5975.0,165386.8,6786.4,97782.4,31567.0
1969,55,20630.8,5069.0,8207.8,7354.0,183541.4,7366.3,103006.3,37468.8
1970,55,23432.2,5205.5,9801.8,8425.0,194657.3,8059.9,103663.5,41297.0
1971,55,27289.9,5113.3,11500.7,10676.0,215704.8,8809.0,104961.5,50484.7
1972,55,30803.9,4903.9,13748.0,12152.0,229542.5,9686.6,106995.3,55620.7
1973,55,34095.7,4862.1,16026.5,13207.0,239891.0,10699.0,112069.9,55897.9
1974,55,39088.9,8783.5,15008.4,15297.0,249673.5,11677.4,115645.5,56834.5
1975,55,45964.0,6033.1,21745.9,18185.0,265337.2,12461.9,117383.7,61183.6
1976,55,53548.0,10894.3,21015.7,21638.0,284583.0,13244.5,121863.6,69053.8
1977,55,60737.7,7109.2,28991.5,24637.0,298970.0,13894.4,127996.0,73734.8
1978,55,69943.5,7599.3,33541.2,28803.0,317964.1,14682.6,136285.8,80846.0
1979,55,79452.4,8723.6,38577.8,32151.0,329009.5,15404.4,141683.4,82061.8
1980,55,91579.2,8755.3,45468.9,37355.0,338826.5,16051.7,147364.5,84355.2
1981,55,107133.8,9837.7,52405.1,44891.0,354170.1,16674.2,155537.0,93208.3
1982,55,121532.8,9510.3,61548.5,50474.0,366046.2,17413.9,163463.5,100585.9
1983,55,136506.8,11081.2,67807.5,57618.0,384355.4,18312.0,169970.3,110765.5
1984,55,146729.3,10875.9,73525.4,62328.0,389579.0,19444.5,176101.7,115700.8
1985,55,157626.3,11655.0,79511.3,66460.0,399128.4,20537.6,181747.2,120560.2
1986,55,170368.5,11798.7,86334.9,72235.0,415338.7,21551.4,189465.5,129161.8
1987,55,184858.9,12292.5,96165.5,76401.0,428489.1,22653.2,200011.9,132296.1
1988,55,204862.9,10291.3,106404.6,88167.0,446062.6,25026.7,207971.4,145346.2
1989,55,227195.0,23936.5,107377.6,95881.0,462237.7,24425.8,220869.6,152153.4
1990,55,252946.5,13892.1,132988.3,106066.0,482586.4,26576.9,230395.4,162658.0
1991,55,277396.3,16303.0,145402.3,115691.0,498612.0,28862.6,228564.9,172595.8
1992,55,300526.4,21217.1,152187.3,127122.0,515006.5,31277.5,235848.5,185287.4
1993,55,316889.7,18381.3,168066.5,130442.0,523043.4,33907.3,240856.7,185997.6
1994,55,327503.0,26052.0,168092.0,133359.0,524192.5,34915.0,245941.1,185946.5
1995,55,342924.8,24413.6,174942.2,143569.0,532004.4,36080.0,255179.7,192379.5
1996,55,361519.2,35182.6,173069.6,153267.0,545841.0,37308.9,259456.7,202249.9
1997,55,364677.8,28887.4,188643.4,147147.0,540396.3,39328.5,267923.7,192233.4
1998,55,389787.7,26461.1,201949.6,161377.0,561180.5,42722.5,282757.1,206293.2
1999,55,407396.3,29787.9,211206.4,166402.0,571033.8,45797.6,287191.4,209066.1
2000,55,430641.2,24139.7,228883.4,177618.0,581934.5,52832.0,301323.5,217549.2
2001,55,465520.8,25545.3,246842.4,193133.0,600823.9,56718.3,314059.4,233030.1
2002,55,508196.4,33126.7,262832.8,212237.0,633141.6,58682.6,325161.8,253078.9
2003,55,544204.8,28746.4,290107.4,225351.0,654959.3,64810.2,329126.5,262640.7
2004,55,577867.6,35675.7,306356.9,235835.0,671563.9,71211.7,333277.8,266594.7
2005,55,622173.3,51376.2,304243.1,266554.0,699522.3,74576.4,342908.7,291637.8
2006,55,662695.6,51403.8,327853.8,283438.0,720756.5,80031.4,344847.5,300761.9
2007,55,699947.8,84385.4,315110.4,300452.0,737617.8,80944.0,366785.6,310432.4
2008,55,744321.3,87562.2,343867.0,312892.0,761512.1,85659.4,365236.5,312276.8
2009,55,786880.8,91237.2,369882.6,325761.0,786880.8,91237.2,369882.6,325761.0
2010,55,815365.1,96915.7,370502.4,347947.0,800030.1,92673.1,369826.7,341482.8
2011,55,855789.3,70484.4,413618.9,371686.0,820220.1,95522.5,380122.8,355476.3
2012,55,900622.1,69059.6,432696.5,398866.0,851515.5,99554.5,387091.9,376537.3
2013,55,931529.9,66727.6,442667.3,422135.0,865791.4,102250.6,392003.3,391003.3
2014,55,967774.4,67229.9,453301.5,447243.0,884643.3,104687.1,394697.4,405824.6
1947,56,230.6,40.3,79.9,110.3,3342.1,111.6,11574.0,934.3
1948,56,282.6,25.3,103.2,154.0,4521.9,113.8,13459.4,1211.9
1949,56,308.3,23.0,144.9,140.4,4092.2,117.1,13747.5,1124.4
1950,56,318.8,23.8,176.9,118.1,4202.2,122.0,13975.9,913.4
1951,56,338.7,58.4,184.3,96.1,4833.5,128.4,14132.7,674.6
1952,56,366.4,52.7,223.1,90.7,4007.0,130.8,14237.8,625.5
1953,56,398.5,78.0,239.8,80.7,4449.5,133.5,14875.5,552.6
1954,56,434.6,61.3,295.4,78.0,4221.2,137.5,15181.6,523.0
1955,56,457.5,51.5,345.5,60.5,4446.4,143.2,16274.7,398.6
1956,56,511.1,79.2,360.3,71.6,5929.5,149.9,17312.6,460.9
1957,56,549.0,53.1,438.0,57.9,5880.3,156.1,18013.8,359.2
1958,56,595.5,82.6,465.9,46.9,4820.8,164.6,18691.3,280.6
1959,56,674.8,58.8,580.1,35.9,5300.2,174.2,20213.2,208.7
1960,56,731.1,92.5,623.0,15.7,5675.0,185.6,21761.6,89.7
1961,56,780.6,57.8,706.7,16.1,6044.8,197.8,23034.8,91.4
1962,56,855.0,81.1,757.4,16.4,6568.3,210.8,24446.9,92.2
1963,56,1048.4,104.5,767.8,176.0,7890.8,224.2,25783.0,973.6
1964,56,1151.6,104.3,817.3,230.0,8564.6,236.7,27916.5,1260.9
1965,56,1345.6,125.3,877.3,343.0,9783.6,250.1,27940.5,1847.0
1966,56,1625.3,118.0,1051.3,456.0,11444.0,264.0,28970.5,2395.8
1967,56,1908.7,91.7,1289.9,527.0,13004.5,277.2,28013.2,2726.9
1968,56,2141.2,147.0,1433.2,561.0,14080.3,287.0,26865.7,2812.9
1969,56,2461.6,172.2,1641.5,648.0,15314.4,299.2,27472.1,3120.8
1970,56,2753.2,174.5,1800.7,778.0,16391.3,312.6,25649.3,3595.2
1971,56,3270.1,171.4,2012.7,1086.0,18505.5,326.4,24779.6,4805.9
1972,56,3965.7,204.1,2242.6,1519.0,21471.7,349.5,23695.0,6476.8
1973,56,4396.0,218.0,2678.0,1500.0,22499.5,382.5,23549.3,5936.1
1974,56,4827.0,307.3,2975.7,1544.0,21894.7,415.7,22881.8,5383.5
1975,56,5567.8,340.8,3575.0,1652.0,23111.9,438.5,23306.5,5245.3
1976,56,6570.9,362.8,4123.1,2085.0,25232.8,453.6,23891.7,6251.7
1977,56,7633.0,568.5,4365.6,2699.0,27644.0,490.9,24507.5,7571.7
1978,56,9017.1,881.1,5038.0,3098.0,30472.1,575.7,27145.2,8104.9
1979,56,10616.2,875.3,6037.9,3703.0,32656.6,687.5,30282.0,8877.3
1980,56,12378.7,1072.3,6833.4,4473.0,33869.0,803.9,29385.2,9690.8
1981,56,13963.0,1306.8,7466.1,5190.0,34920.2,916.9,28347.2,10401.2
1982,56,15125.3,1499.3,7446.0,6180.0,36304.8,1053.4,28715.0,11872.5
1983,56,16685.0,1586.5,8769.5,6329.0,39045.0,1202.7,30197.0,11710.8
1984,56,18616.3,1607.3,9965.0,7044.0,42250.1,1400.9,30737.7,12609.4
1985,56,21160.6,1625.5,11317.1,8218.0,46831.9,1600.0,32171.5,14388.5
1986,56,23582.1,1706.9,12863.2,9012.0,50713.9,1812.8,34011.6,15544.4
1987,56,26542.6,2015.6,13844.0,10683.0,55210.3,2041.1,35517.6,17920.3
1988,56,32049.8,2113.1,15273.8,14663.0,63100.5,2279.6,37588.5,23484.5
1989,56,34794.9,2281.4,17561.5,14952.0,65252.8,2457.6,38875.3,23092.2
1990,56,38511.8,1889.8,20162.0,16460.0,68981.4,2655.1,41000.7,24576.7
1991,56,39419.9,2245.4,21367.5,15807.0,67458.6,2845.3,41911.4,22927.6
1992,56,42006.4,2360.2,24636.1,15010.0,69442.1,3057.9,42044.8,21331.0
1993,56,45550.3,2290.1,26605.3,16655.0,73178.3,3217.1,46092.5,23188.3
1994,56,48704.3,2472.4,28676.9,17555.0,76051.3,3300.4,48155.5,23958.7
1995,56,52079.7,2672.6,30472.1,18935.0,78827.9,3412.5,51177.1,24978.2
1996,56,54772.9,3232.0,30911.9,20629.0,80556.2,3550.1,54182.5,26688.7
1997,56,62235.9,2610.3,36655.7,22970.0,89214.6,3805.6,57097.8,29350.1
1998,56,66886.2,2865.5,39837.7,24183.0,92799.8,4235.1,60697.7,30528.3
1999,56,74347.4,3472.0,44074.4,26801.0,99849.0,4739.8,63028.3,33280.4
2000,56,83713.0,4236.2,48035.9,31441.0,107447.7,5278.8,67270.9,38044.4
2001,56,94272.2,4474.3,51181.9,38616.0,117468.1,5835.4,65173.3,45958.8
2002,56,101161.9,5344.6,54217.3,41600.0,122152.6,6365.1,66497.4,49145.3
